,trip_id,person_id,household_id,primary_purpose,trip_num,outbound,trip_count,destination,origin,tour_id,purpose,destination_logsum,depart,trip_mode,mode_choice_logsum,atap,btap,path_set
9164074,997849789,3042224,1077710,work,1,False,1,98764,94211,124731223,home,,17.0,SHARED3FREE,0.8198328572350653,,,
9165061,997958681,3042556,1077835,work,1,True,1,99612,99128,124744835,work,,12.0,SHARED3FREE,1.4127058600750235,,,
9165396,998003961,3042695,1077869,atwork,1,True,1,92540,97411,124750495,atwork,,11.0,SHARED3FREE,1.6783354722729258,,,
9165825,998045821,3042822,1077906,othdiscr,1,False,2,96383,93882,124755727,eatout,18.176848156273216,16.0,SHARED3FREE,1.1772805938471764,,,
9166423,998115469,3043034,1077986,work,1,False,1,91800,95420,124764433,home,,17.0,SHARED3FREE,0.9031080973821052,,,
9166455,998118747,3043044,1077991,work,3,True,3,98882,96174,124764843,work,,6.0,SHARED3FREE,1.1543304826751166,,,
9167905,998302689,3043605,1078152,school,1,True,1,95288,91896,124787836,school,,6.0,SHARED3FREE,1.549835740412564,,,
9168200,998336541,3043708,1078176,work,1,False,1,97565,169790,124792067,home,,20.0,SHARED3FREE,2.4103121521795376,,,
9168229,998340941,3043722,1078181,othdiscr,1,False,1,95440,97288,124792617,home,,6.0,SHARED3FREE,-0.3515491864436894,,,
9168629,998388830,3043868,1078214,othdiscr,2,False,2,95446,95426,124798603,home,,23.0,SHARED3FREE,-2.874341827077819,,,
9169333,998463805,3044096,1078297,work,1,False,1,97867,96885,124807975,home,,18.0,SHARED3FREE,-0.5403732927115912,,,
9169373,998468397,3044110,1078300,work,1,False,3,95785,94520,124808549,eatout,18.871203208553485,12.0,SHARED3FREE,1.119266435079979,,,
9171314,998699305,3044814,1078483,work,1,True,1,99102,95909,124837413,work,,8.0,SHARED3FREE,1.2507293717803394,,,
9171503,998726909,3044899,1078519,atwork,1,False,1,93992,94399,124840863,work,,14.0,SHARED3FREE,2.0458231539770706,,,
9172127,998791807,3045096,1078601,work,3,False,3,96060,93323,124848975,home,,21.0,SHARED3FREE,0.3382725350451327,,,
9172245,998808594,3045148,1078611,eatout,2,True,2,97407,93391,124851074,eatout,,16.0,SHARED3FREE,1.3013178427145944,,,
9172717,998862929,3045313,1078667,shopping,1,True,1,92852,96878,124857866,shopping,,18.0,SHARED3FREE,1.2283859791386098,,,
9172734,998865277,3045320,1078671,work,1,False,1,94410,98953,124858159,home,,16.0,SHARED3FREE,1.1861485976704844,,,
9174954,999130673,3046130,1078957,atwork,1,True,1,98997,94185,124891334,atwork,,10.0,SHARED3FREE,1.9957839202292755,,,
9174956,999130953,3046130,1078957,work,1,True,1,95126,93178,124891369,work,,9.0,SHARED3FREE,1.372061066731976,,,
9177042,999339185,3046765,1079330,shopping,1,True,4,98134,95221,124917398,othmaint,15.59440028553434,15.0,SHARED3FREE,1.547030881727268,,,
9177085,999342325,3046775,1079335,othdiscr,1,False,1,95759,97865,124917790,home,,21.0,SHARED3FREE,-1.191466427811222,,,
9177155,999348749,3046794,1079344,work,1,False,1,95137,97102,124918593,home,,20.0,SHARED3FREE,1.192346195067926,,,
9177156,999349313,3046796,1079345,othmaint,1,True,2,96895,151877,124918664,escort,15.672091841043812,9.0,SHARED3FREE,1.5918957544668475,,,
9178251,999456217,3047122,1079487,othdiscr,1,True,1,95052,95672,124932027,othdiscr,,18.0,SHARED3FREE,-0.250708056612053,,,
9178581,999490442,3047226,1079521,work,2,True,2,97129,99287,124936305,work,,6.0,SHARED3FREE,-0.3190953583930879,,,
9180232,999668369,3047769,1079803,othmaint,1,True,2,97534,96401,124958546,othmaint,11.763425315939084,10.0,SHARED3FREE,-0.126154757829666,,,
9180759,999727918,3047950,1079893,work,2,False,2,98322,97621,124965989,home,,21.0,SHARED3FREE,2.961923820129265,,,
9180807,999733313,3047967,1079902,othmaint,1,True,1,94995,98544,124966664,othmaint,,18.0,SHARED3FREE,0.0836978725560861,,,
9181266,999782909,3048118,1079977,othdiscr,1,False,1,97147,95052,124972863,home,,16.0,SHARED3FREE,-0.9699690503553464,,,
9181356,999792925,3048149,1079993,eatout,1,False,1,97638,97632,124974115,home,,21.0,SHARED3FREE,0.7206591862909693,,,
9181514,999811114,3048204,1080020,othdiscr,2,True,2,98305,97139,124976389,othdiscr,,13.0,SHARED3FREE,0.1667948964187655,,,
9183231,999989659,3048748,1080206,work,3,True,3,95233,170329,124998707,work,,8.0,SHARED3FREE,1.4553556504827423,,,
9183642,1000033941,3048883,1080241,work,1,False,1,95439,94538,125004242,home,,16.0,SHARED3FREE,0.7446427091918052,,,
9184085,1000077237,3049015,1080274,work,1,False,2,99237,94911,125009654,work,12.391249505367066,12.0,SHARED3FREE,-1.527180004760215,,,
9184599,1000132753,3049185,1080317,escort,1,True,2,97614,93736,125016594,othdiscr,15.62236107380156,8.0,SHARED3FREE,0.3837636961833654,,,
9184600,1000132754,3049185,1080317,escort,2,True,2,96878,95917,125016594,escort,,8.0,SHARED3FREE,-0.1644519426753157,,,
9185139,1000194989,3049374,1080364,work,1,False,1,96774,97563,125024373,home,,16.0,SHARED3FREE,0.5634532317047004,,,
9186255,1000327825,3049779,1080450,work,1,True,1,94967,96633,125040978,work,,6.0,SHARED3FREE,1.4550156265277472,,,
9186261,1000329137,3049783,1080450,work,1,True,1,97851,99329,125041142,work,,16.0,SHARED3FREE,1.6304339156206418,,,
9186263,1000329465,3049784,1080450,work,1,True,1,96380,96631,125041183,work,,9.0,SHARED3FREE,1.5842336715990175,,,
9187345,1000437645,3050114,1080655,univ,1,False,1,93190,97526,125054705,home,,14.0,SHARED3FREE,0.69691383833568,,,
9187403,1000443612,3050132,1080673,work,4,True,4,97623,96141,125055451,work,,10.0,SHARED3FREE,1.1415959828077216,,,
9187508,1000452077,3050158,1080699,univ,1,False,1,93882,97621,125056509,home,,16.0,SHARED3FREE,1.1774961990660129,,,
9187877,1000485529,3050260,1080801,univ,1,True,1,97841,99046,125060691,univ,,16.0,SHARED3FREE,1.219742337737039,,,
9188252,1000519382,3050363,1080904,work,2,False,2,97613,97417,125064922,home,,19.0,SHARED3FREE,1.5018242011575231,,,
9189030,1000586293,3050567,1081108,work,1,False,1,97859,94987,125073286,home,,15.0,SHARED3FREE,1.0589232774776045,,,
9189716,1000646921,3050752,1081293,shopping,1,True,2,97151,96885,125080865,othmaint,15.342421103917566,12.0,SHARED3FREE,0.3229759163131387,,,
9190970,1000760877,3051100,1081517,escort,1,False,1,96396,95213,125095109,home,,7.0,SHARED3FREE,0.2369397669855411,,,
9191443,1000806845,3051240,1081587,othdiscr,1,False,1,99358,95380,125100855,home,,16.0,SHARED3FREE,-0.5010852557272698,,,
9191653,1000827961,3051304,1081619,univ,1,True,1,99236,95446,125103495,univ,,16.0,SHARED3FREE,1.3600927407451733,,,
9192210,1000885314,3051479,1081706,othdiscr,2,True,2,95251,96895,125110664,othdiscr,,16.0,SHARED3FREE,-1.104106867931821,,,
9192315,1000896581,3051513,1081723,work,1,False,1,98772,96411,125112072,home,,15.0,SHARED3FREE,1.2977372777603402,,,
9192449,1000909677,3051553,1081743,social,1,False,1,97150,99046,125113709,home,,16.0,SHARED3FREE,1.3591024929974418,,,
9192624,1000928281,3051610,1081772,othdiscr,1,True,1,98354,95931,125116035,othdiscr,,15.0,SHARED3FREE,2.053446988119724,,,
9193004,1000963097,3051716,1081825,school,1,True,1,93611,96055,125120387,school,,7.0,SHARED3FREE,1.335601257533897,,,
9193040,1000965727,3051724,1081829,school,3,False,4,95909,99399,125120715,othdiscr,5.744640023980495,17.0,SHARED3FREE,-1.465509269443864,,,
9193073,1000970266,3051738,1081836,othdiscr,2,True,2,96173,94466,125121283,othdiscr,,13.0,SHARED3FREE,1.5213285912326415,,,
9193363,1000994325,3051811,1081872,work,1,False,2,98661,97637,125124290,escort,15.633630482284271,18.0,SHARED3FREE,0.8715666047382196,,,
9193431,1001000228,3051829,1081881,work,4,True,4,97609,93447,125125028,work,,15.0,SHARED3FREE,1.3623889168844898,,,
9193700,1001027497,3051913,1081923,atwork,1,True,1,95648,92145,125128437,atwork,,10.0,SHARED3FREE,2.4776290040970594,,,
9193701,1001027501,3051913,1081923,atwork,1,False,1,97321,98535,125128437,work,,10.0,SHARED3FREE,2.526979389492137,,,
9194352,1001095021,3052118,1082026,work,1,False,2,95439,94228,125136877,work,20.15688698611704,17.0,SHARED3FREE,1.2652924835320465,,,
9195290,1001179925,3052377,1082155,shopping,1,False,1,96187,151878,125147490,home,,20.0,SHARED3FREE,0.882847473032379,,,
9195466,1001195061,3052423,1082178,work,1,False,1,97634,94520,125149382,home,,21.0,SHARED3FREE,-2.4501808603512423,,,
9195592,1001206489,3052458,1082196,shopping,1,True,1,95942,99048,125150811,shopping,,19.0,SHARED3FREE,2.138380584924352,,,
9195719,1001219925,3052499,1082216,univ,1,False,1,94847,95182,125152490,home,,21.0,SHARED3FREE,1.215423339375178,,,
9195881,1001236106,3052549,1082241,atwork,2,True,2,91823,95669,125154513,atwork,,11.0,SHARED3FREE,1.8444048870524532,,,
9195965,1001246489,3052580,1082257,univ,1,True,1,93391,96062,125155811,univ,,12.0,SHARED3FREE,1.272539048234475,,,
9196195,1001269430,3052650,1082292,othmaint,2,False,2,96026,95324,125158678,home,,23.0,SHARED3FREE,1.4804970415056855,,,
9196239,1001273189,3052662,1082298,eatout,1,False,1,95337,95182,125159148,home,,20.0,SHARED3FREE,0.534335475433176,,,
9196997,1001343841,3052877,1082386,atwork,1,True,1,96903,96406,125167980,atwork,,12.0,SHARED3FREE,1.5422899679354485,,,
9197444,1001390029,3053019,1082433,othdiscr,1,False,1,97292,98882,125173753,home,,18.0,SHARED3FREE,-0.5052444693449115,,,
9197966,1001442044,3053176,1082485,work,4,True,4,96418,99236,125180255,work,,10.0,SHARED3FREE,1.1497418343971308,,,
9198236,1001471005,3053265,1082515,escort,1,False,1,95274,98309,125183875,home,,12.0,SHARED3FREE,0.7203730451224364,,,
9198853,1001537757,3053468,1082583,school,1,False,1,96418,96867,125192219,home,,12.0,SHARED3FREE,0.5515728328296607,,,
9200120,1001666006,3053859,1082713,school,2,False,2,95154,95448,125208250,home,,18.0,SHARED3FREE,0.802652793091134,,,
9200941,1001748335,3054110,1082797,school,3,False,3,96896,97287,125218541,home,,15.0,SHARED3FREE,0.9725106415941,,,
9201631,1001818727,3054327,1082858,othdiscr,3,False,3,96886,97150,125227340,home,,20.0,SHARED3FREE,-0.4946145851643617,,,
9202458,1001910757,3054605,1082928,work,1,False,2,98994,176058,125238844,escort,17.082801735903793,16.0,SHARED3FREE,1.1187024550554636,,,
9202957,1001966777,3054776,1082970,univ,1,True,1,92302,94070,125245847,univ,,19.0,SHARED3FREE,1.4954234717343655,,,
9202959,1001966841,3054776,1082970,work,1,True,1,95212,96655,125245855,work,,12.0,SHARED3FREE,1.2302813844447864,,,
9204064,1002085998,3055140,1083061,escort,2,False,2,95213,97388,125260749,home,,6.0,SHARED3FREE,-0.4063146187307189,,,
9204129,1002093449,3055162,1083067,work,1,True,2,99031,99071,125261681,work,21.40927206584142,18.0,SHARED3FREE,1.7456697604672586,,,
9204504,1002132745,3055282,1083097,school,1,True,2,99287,97874,125266593,escort,15.755955087733389,8.0,SHARED3FREE,0.6850914166107488,,,
9204769,1002164965,3055380,1083117,work,1,False,4,98494,94424,125270620,social,14.655180029508138,20.0,SHARED3FREE,1.1625191541447912,,,
9204875,1002179389,3055424,1083126,work,1,False,1,95920,99315,125272423,home,,19.0,SHARED3FREE,0.9698075579887536,,,
9204941,1002194149,3055469,1083135,work,1,False,1,96047,96405,125274268,home,,19.0,SHARED3FREE,1.118493060942556,,,
9205169,1002220385,3055549,1083151,work,1,True,1,96873,96141,125277548,work,,7.0,SHARED3FREE,1.313595708387869,,,
9205170,1002220389,3055549,1083151,work,1,False,1,97405,99550,125277548,home,,17.0,SHARED3FREE,1.4612359267645318,,,
9206615,1002408545,3056123,1083258,othdiscr,1,True,1,94974,98322,125301068,othdiscr,,19.0,SHARED3FREE,1.251764969896592,,,
9207132,1002457857,3056273,1083395,work,1,True,1,97393,96885,125307232,work,,6.0,SHARED3FREE,1.5026321559703617,,,
9207646,1002507473,3056425,1083547,escort,1,True,2,97769,95281,125313434,escort,13.421729147805516,7.0,SHARED3FREE,0.0039110994141001,,,
9208552,1002595177,3056692,1083814,othdiscr,1,True,1,95428,97292,125324397,othdiscr,,18.0,SHARED3FREE,-0.0458093422989396,,,
9208826,1002625137,3056783,1083905,work,1,True,3,99358,97412,125328142,escort,16.420571776498125,8.0,SHARED3FREE,1.3329646215659252,,,
9210309,1002763313,3057205,1084300,escort,1,True,1,96389,97638,125345414,escort,,8.0,SHARED3FREE,0.3739364792838216,,,
9211424,1002875405,3057546,1084471,work,1,False,1,95942,98295,125359425,home,,14.0,SHARED3FREE,1.1792618924076037,,,
9212513,1002978114,3057860,1084628,atwork,2,True,2,98403,93754,125372264,atwork,,15.0,SHARED3FREE,1.796492740879298,,,
9212669,1002997029,3057917,1084656,univ,1,False,1,94861,94469,125374628,home,,21.0,SHARED3FREE,1.0125634736634146,,,
9213507,1003088033,3058195,1084795,escort,1,True,1,96644,96060,125386004,escort,,8.0,SHARED3FREE,0.7457428997249942,,,
9213672,1003104941,3058246,1084821,univ,1,False,1,98553,96651,125388117,home,,10.0,SHARED3FREE,0.994201457125535,,,
9214571,1003188645,3058501,1084948,work,1,False,3,96884,96406,125398580,othmaint,16.641632824686425,17.0,SHARED3FREE,1.416183490752905,,,
9214869,1003222425,3058604,1085000,work,1,True,1,96386,98928,125402803,work,,7.0,SHARED3FREE,1.3064894228164046,,,
9215395,1003275434,3058766,1085081,atwork,2,True,2,95905,98319,125409429,atwork,,11.0,SHARED3FREE,1.621272619663671,,,
9216000,1003338585,3058959,1085177,atwork,1,True,1,97290,94457,125417323,atwork,,12.0,SHARED3FREE,1.9225545609140533,,,
9216021,1003340182,3058963,1085179,work,2,False,2,97411,96404,125417522,home,,15.0,SHARED3FREE,-1.2183936554201562,,,
9216915,1003434317,3059250,1085323,work,1,False,1,95909,95901,125429289,home,,15.0,SHARED3FREE,1.3624708257941816,,,
9217298,1003474990,3059374,1085364,work,2,False,3,98139,97861,125434373,shopping,16.584998244095203,19.0,SHARED3FREE,1.1549777099299308,,,
9217631,1003512049,3059487,1085402,work,1,True,1,95127,97641,125439006,work,,8.0,SHARED3FREE,-0.5937393923384928,,,
9217749,1003523205,3059521,1085413,work,1,False,1,95031,94789,125440400,home,,18.0,SHARED3FREE,-0.6707838577050316,,,
9219339,1003693525,3060041,1085587,escort,1,False,2,97413,96167,125461690,escort,13.249489966379446,8.0,SHARED3FREE,0.0866776390099209,,,
9219705,1003729233,3060150,1085623,atwork,1,True,1,98098,96650,125466154,atwork,,15.0,SHARED3FREE,2.123230537973053,,,
9219948,1003756678,3060233,1085651,school,2,False,4,91740,97878,125469584,escort,16.87509321550904,16.0,SHARED3FREE,1.180718802583017,,,
9220408,1003802705,3060374,1085698,atwork,1,True,1,98739,98544,125475338,atwork,,16.0,SHARED3FREE,1.1129735377763676,,,
9221101,1003876461,3060598,1085772,work,1,False,1,94954,98428,125484557,home,,21.0,SHARED3FREE,0.8525588114580758,,,
9222502,1004035803,3061084,1085914,school,3,True,3,96654,97847,125504475,school,,10.0,SHARED3FREE,1.4187179715726717,,,
9223279,1004116229,3061329,1085975,work,1,False,1,95260,97845,125514528,home,,18.0,SHARED3FREE,0.8726173827840006,,,
9223749,1004170677,3061495,1086016,work,1,False,1,97144,96893,125521334,home,,19.0,SHARED3FREE,-4.229822545629581,,,
9224773,1004277557,3061821,1086095,shopping,1,False,1,94337,97835,125534694,home,,14.0,SHARED3FREE,0.1410341539473529,,,
9224866,1004290725,3061861,1086103,work,1,False,1,96883,93878,125536340,home,,18.0,SHARED3FREE,-0.301194112891503,,,
9224874,1004291645,3061864,1086103,school,1,False,1,97599,96634,125536455,home,,14.0,SHARED3FREE,1.3107766582204758,,,
9224902,1004295886,3061877,1086106,othmaint,2,False,3,95445,93736,125536985,escort,24.992165274434047,16.0,SHARED3FREE,1.1649768614530835,,,
9225801,1004406845,3062215,1086173,work,1,False,1,94030,94233,125550855,home,,20.0,SHARED3FREE,1.301492553343904,,,
9226433,1004493645,3062480,1086218,othdiscr,1,False,1,96045,98325,125561705,home,,12.0,SHARED3FREE,-1.972366457870241,,,
9226457,1004496605,3062489,1086219,othdiscr,1,False,1,96165,95268,125562075,home,,19.0,SHARED3FREE,0.8046122449593616,,,
9227410,1004585861,3062761,1086472,univ,1,False,1,96873,96403,125573232,home,,15.0,SHARED3FREE,2.6743441475808014,,,
9227454,1004590601,3062776,1086487,escort,1,True,1,96386,99164,125573825,escort,,8.0,SHARED3FREE,0.3066019574362666,,,
9228210,1004661909,3062993,1086704,othdiscr,1,False,1,95450,96894,125582738,home,,10.0,SHARED3FREE,1.2468070177333033,,,
9228481,1004684957,3063063,1086774,social,1,False,1,96001,97624,125585619,home,,10.0,SHARED3FREE,1.6833937274452229,,,
9228647,1004698405,3063104,1086815,social,1,False,1,98937,97625,125587300,home,,21.0,SHARED3FREE,1.158645602769129,,,
9229125,1004740097,3063232,1086943,atwork,1,True,1,95268,95260,125592512,atwork,,12.0,SHARED3FREE,1.5058370450921474,,,
9229379,1004766245,3063311,1087022,othmaint,1,False,1,93041,97410,125595780,home,,12.0,SHARED3FREE,1.2581303316966588,,,
9229710,1004793938,3063396,1087107,eatout,2,True,2,96038,96161,125599242,eatout,,19.0,SHARED3FREE,0.2077752623186748,,,
9230040,1004825123,3063491,1087202,escort,3,True,3,179185,162555,125603140,escort,,13.0,SHARED3FREE,0.0709787014587607,,,
9231427,1004947709,3063864,1087575,work,1,False,1,92145,97132,125618463,home,,19.0,SHARED3FREE,0.4528937238601386,,,
9231561,1004961105,3063905,1087616,shopping,1,True,1,95646,91740,125620138,shopping,,17.0,SHARED3FREE,1.194667993937496,,,
9231567,1004961482,3063906,1087617,work,2,True,3,96123,99656,125620185,eatout,16.5952753927932,9.0,SHARED3FREE,0.9405379180132808,,,
9231762,1004977465,3063955,1087666,othmaint,1,True,1,96895,95241,125622183,othmaint,,7.0,SHARED3FREE,0.8115546712394315,,,
9232760,1005068801,3064234,1087918,eatout,1,True,2,96164,97132,125633600,escort,16.16074706512319,14.0,SHARED3FREE,0.7147111421872104,,,
9233323,1005120125,3064390,1087996,othdiscr,1,False,1,96638,96887,125640015,home,,20.0,SHARED3FREE,0.6998641139457873,,,
9233744,1005161146,3064515,1088058,othmaint,2,True,2,98588,98322,125645143,othmaint,,8.0,SHARED3FREE,1.5999724542957792,,,
9233760,1005162305,3064519,1088060,escort,1,True,1,97146,96649,125645288,escort,,9.0,SHARED3FREE,1.02735940261269,,,
9234068,1005190426,3064604,1088103,work,2,True,2,95667,97627,125648803,work,,7.0,SHARED3FREE,1.1842733380785817,,,
9234110,1005195021,3064618,1088110,work,1,False,1,99360,94972,125649377,home,,19.0,SHARED3FREE,0.7687485613183895,,,
9234245,1005207933,3064658,1088130,eatout,1,False,2,94270,99577,125650991,shopping,12.86128272845501,17.0,SHARED3FREE,0.1889229163237131,,,
9234396,1005225525,3064711,1088156,work,1,False,1,97400,96110,125653190,home,,17.0,SHARED3FREE,0.9174262009240322,,,
9234993,1005281281,3064881,1088241,work,1,True,1,98539,96110,125660160,work,,11.0,SHARED3FREE,1.6797509548393217,,,
9235813,1005364809,3065136,1088369,othdiscr,1,True,1,98109,93967,125670601,othdiscr,,7.0,SHARED3FREE,1.3056726105710748,,,
9235873,1005369190,3065149,1088375,work,2,False,2,95449,96184,125671148,home,,17.0,SHARED3FREE,2.72842567344902,,,
9236073,1005387557,3065205,1088403,work,1,False,1,97626,97433,125673444,home,,8.0,SHARED3FREE,1.2926103476490929,,,
9236631,1005442005,3065371,1088486,work,1,False,1,98355,177896,125680250,home,,17.0,SHARED3FREE,1.4672760941840877,,,
9238022,1005579069,3065789,1088695,shopping,1,False,1,97853,92037,125697383,home,,20.0,SHARED3FREE,1.212639221271267,,,
9238064,1005583962,3065804,1088703,school,2,True,2,98305,95206,125697995,school,,8.0,SHARED3FREE,1.0921641273078289,,,
9238638,1005650609,3066007,1088804,work,1,True,1,96394,95211,125706326,work,,7.0,SHARED3FREE,1.3409250834069493,,,
9239019,1005688965,3066124,1088863,social,1,False,1,98101,95440,125711120,home,,21.0,SHARED3FREE,0.2824656703029727,,,
9240101,1005799853,3066462,1089032,work,1,False,1,96862,92955,125724981,home,,18.0,SHARED3FREE,-0.394834175145185,,,
9240289,1005817237,3066515,1089058,work,1,False,2,95923,96174,125727154,work,8.67587160813206,18.0,SHARED3FREE,-0.8733349545317228,,,
9240511,1005842117,3066591,1089096,shopping,1,False,1,97847,99090,125730264,home,,16.0,SHARED3FREE,0.8431426234463123,,,
9240513,1005842141,3066591,1089096,social,1,False,1,97810,98260,125730267,home,,23.0,SHARED3FREE,0.7859914796534514,,,
